,gall_name,title,contents,voteup_num
1314,stock_new2,20대 대학생들과 황교안 근황,"황간지로 대동단결
http://m.dcinside.com/board/stock_new2/5250635",14
1315,stock_new2,보수는 통합안되면 자멸임,친박 반박 대깨황놀이 할때냐?,1
1316,stock_new2,2016년에 공천개입으로 탄핵까지 당하더니,그때 심어놓은 친박들 분탕과 고집으로 그냥 나라를 아작내려드네,1
1317,stock_new2,박근혜대통은 절대로 자기당 위원들 말 가로막지 않음,"자신을 공격하는 중도세력들과 민주팔이 같은당 위원들이 말도 존중해 줌서
당을 운영햇지...
말을 막는짓은 절대로 안하던 분이심...
그걸 잘 알고 계속 개골개골 거림서....어떻게 하면은
이미지 씹창 내면서 가지 햇던게 바로 친이명박 계 민주팔이 운동권 정치개들임
야합질도 잘 해 나감서....친박 죽이기 햇던 자들이 바로 친이명박 개3끼들이엿음
그런데, 그런 친박들을 살려나갓던게 박근혜대통 지지자들이엿음
친이명박 계 (김무성)이면서 친박인척 속엿던게 바로 김무성이엿고, 다 작전대로 움직인게 바로 친이인 김무성인셈
종편에서 박근혜대통 이미지 씹창 낼때...김무성의 속내를 드러냄
자신은 친 이명박계라고
야하.....이런 써글넘을 보앗나
이명박때 공천 안주자..친박좌장인척 언론이 띄워주고, 박근혜대통은 이런 김무성에게 살아돌아 오라는 말해줌
당연히 당선됨...
글고는 박근혜대통 대통령 되자....국정 뒤에서 오질거리게 방해질 함서
박근혜대통이 자신을 안 만나준다고 종편에서 띄워주고....마치 소통부재자인냥 만들어 감...
그 당시 종편들의 방송들은
박근혜대통 국정운영 같이 해 나갈 올바른 인사들 거진 마녀사냥질 함서
이명박편도 아니고 어리버리 여.야가 굴리기 좋은자를 법무부장관으로 내세우게 만들고
여하튼 간에...법을 어리벙~~수준으로 만들어 감서
박근혜대통 공격의 빌미를 줌
그러면은 민주당은 거져 공격하게 만들어서
종편의 뜻대로 지들 마음에 안드는 인사들을 나가리 칠때까지 개골개골 거렷음
저런것들이 우파방송이라고 존중 거렷던 내대가리 빠게고 프다...
조.중.동이 잇고
김무성이가 국캐에 잇는한은 조.중.동은 정치조작단 언론이라고 생각할수 없을정도로
대권에 힘을 몰아주어야 할 우파대권주자가 될수잇는 인물들  --죽이기 잘하긋더노
커 나가지를 못함
이용만 당하다...팽 당하지...",0
1318,stock_new2,보수아닌 우파통합을해야지,"ㅇㅇ
- dc official App",1
1319,stock_new2,"김정민, 안정권말고도 얘도 위험하다","성제준
얘도 김정민, 안정권 담에 점 위험해서 우려된게 있다.
얘도 학생들한테 폭언논란 그리고 학력위조의혹도 있음
그런데 성제준을 저격했던 얘가 있는데 봐로 좌파성향적 유튜버 사색의 시간임
사색의 시간은 알다시피 민주당 총선기획단에 들어간 페미 옹호 조국 수호 친문유튜버 황희두랑 만났음
또한 사색의시간은 성제준 많이 저격했던 사람이고 김정민, 안정권 등 보수 유튜버들도 많이 저격한 좌파성향적임
그리고 고릴라상념도 성제준 지켜보다가 심각해서 결국 성제준 저격도 했고
내말이 이해 못할 애들도 있는데 그런거다. 황희두가 사색의 시간이랑 만날정도로 알고 학력위조같은것도 걔가 공격하니깐
결국은 이점을 공격하려는거지
지금 성제준 황교안이랑 사진찍은것도 나오지? 좌파새끼들 하나라도 털려고 애쓰는데 저 사진으로도 학력위조의혹 성제준이랑 사진 찍은 황교안이라고 공격할수 있는게 좌파들이다. 김학의껀도 문제없는데 뜬금없이 CD껀으로 공격했던 좌파들 행동보면 알지
황희두도 페미껀도 발견되서 나왔지만 지금 중요한게 우파쪽에서도 좌파한테 빌미 줘서는 안되는거임. 그러니깐 김정민 안정권 성제준등 논란있는 애들 괜히 한국당에서 띄워줬다가는 좌파들이 물어서 공격하겠지 지금 한국당 총선기획단도 문제많은데 이것도 문제생기면 정말 내년총선 망하는거다.
제발 한국당이 정신차려서 이참에 싹점 자르고 정신점 차리자!",4
1320,stock_new2,황희두 = 유시민 김어준 주진우 아들세대 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,북괴 사이버전사 특채해라,3
1321,stock_new2,박찬주같은거도 통제를 못하는게 왜 당대표?,"ㅋㅋㅋㅋ
뭐 해보기도 전에 레임덕 ㅋㅋㅋㅋㅋㅋ",1
1322,stock_new2,국고 탕진하고 한다는 짓거리,"세수확보
울집동네에서도 벌금때리더만
헬멧 미착용ㅡㅡ",1
1323,stock_new2,포털 댓글 실명제 나는 찬성,나는 유튜브 댓글달때 실명으로 다는데 확실히 그게 정제된 표현이라더지 순화된 표현의 도움이 되더라고. 과격한 표현을 쓰고 싶을때도 브레이크 걸리기도 하고.. 난 적극찬성.,5
1324,stock_new2,초중고12년 개근할게 아니라 어릴적부터 섯다나 배워뒀을걸ㅜ따짜나 하게ㅜㅜ,- dc official App,0
1325,stock_new2,결국  박찬주 대장이 옳았네..,"깜방에서  삼청교육대로~
ㅋㅋㅋㅋㅋㅋㅋ",12
1326,stock_new2,대다수 보수는 박근혜가 쪽팔려서 떠났어,"이걸 죽어도 인정안하는 박사모가 문제야
그사람들이 지금 황교안을 밀지
지금 한국당 대다수의원이 친박이야
박근혜가 2016년 총선 말아먹으면서 꽂아준 사람들
대다수 보수는 친박 비박 싸움에 질려수 나갔고,
박근혜 탄핵으로 부끄러워서 돌아섰어
그딴짓하라고 박근혜 찍어준거 아니여
구미시장이 왜 민주당인지 몰라? 너무 부끄러워서 그런거야",3
1327,stock_new2,조중동이 젤  싫어하는 사람이 누구냐면.....jpg,박찬주가 실수지,1
1328,stock_new2,황교안의 딜레마는 본인이 친박인데 친박의 지지를 못받는거 ㅋㅋ,"사실상 민주당 X 맨 ㅋㅋㅋㅋ
병신들
황교안 나경원 가지고 총선을 한다고?
니들은 조국이 더 큰 사건을 터트리기만을 빌어야된다
그것만이 유일한 답이야",0
1329,stock_new2,우리 황교안은 청렴하고 사심이 없어서 중국한테 포섭이 안된다..,"웬만한  정치인은 돈과 권력을 약속하면 다 넘어오는데 우리 황대표는 그렇지 않음..
그래서 제일 견제받고 각종 음해에 시달리는 것",1
1330,stock_new2,더불어당이 임태훈  쉴드 포기함. ㅋ,용도폐기... ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,21
1331,stock_new2,고닉들만 클릭,"https://gall.dcinside.com/board/view/?id=drama_new2&no=10119742&s_type=search_all&s_keyword=%EA%B0%95%EA%B8%B0%EC%A0%95&page=1
ㄴ 여기 고닉추 1개씩만 지원 부탁ㄱ 고닉밖에 추천이 안먹히는 갤이라;; 1개씩만 ㄱㄱ",0
1332,stock_new2,ㅋㅋㅋ변희재 카페 스파이 찾는다고 난리네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"열심히 한번 찾아봐라 병신들아
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
희재야~ 내가 누구게?",11
1333,stock_new2,조국 연구실 압수수색한거 실화냐,왜 영장 쩝쩝이 퇴임 후까지 미루면서 내주지 말지ㅋ,10
1334,stock_new2,내가 보수지만 2030세대는 황교안보다 문재인대통령을 더 좋아한다,이건 팩트다,0
1335,stock_new2,전라남도 여자들은 여자도 아니고 인간의 탈을쓴 마귀들임. ㄹㅇ,고유정. 공지영.,1
1336,stock_new2,2030이 바라보는 황교안 이미지,적폐 덩어리,1
1337,stock_new2,민좃당 유튜버 조국 존나 옹호한 애라며?????,그럼 그렇지,7
1338,stock_new2,조국 연구실 압수수색도 어제인가 오늘 처음함,이게 나라냐,8
1339,stock_new2,좌빨은 아무리 젊어도 안부러움 ㅋㅋㅋ,"좌빨은
20대나 90대나 하고 다니는 짓거리가 똑같네 ㅋㅋㅋㅋ
밑에 노란 리본보고 빵 터졋다 ㅋㅋㅋㅋ
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
걍 차라리 하던대로 70대로 해라.. ㅋㅋㅋ",6
1340,stock_new2,"국회 찾은 강기정, '사과할거냐' 질문에 ""허허"" 웃음만","국회 운영위원회의 청와대 국정감사에서 자유한국당 나경원 원내대표를 향한 고성과 삿대질로 논란을 빚은 강기정 청와대 정무수석이 6일 국회를 찾았다. 하지만 사과 여부에 대한 질문에는 답변을 피했다.
강 수석은 이날 국회 예산결산특별위원회 전체회의에 노영민 대통령비서실장을 대신해 출석했다.
강 수석은 예결위 회의장 입장 전 청와대 국감 논련과 관련한 답변을 준비했냐는 취재진 질문에 ""물으면 대답할 것""이라고 답했다.
이어 취재진이 입장 표명을 어떻게 할 것이냐고 묻자 ""오늘 예결위에 온 것""이라고 했으며 야당이 강 수석을 만나지 않겠다고 한 데 대한 입장을 묻는 질문에는 ""예결위 3당 간사들이 오라고 해서 온 것""이라고 말했다.
꼬인 정국을 풀기 위해 사과할 생각이 있냐는 질문에는 ""허허""라고 웃으며 대답 없이 회의장으로 입장했다.
앞서 지난 1일 운영위의 청와대 국감 당시 나 원내대표는 북한의 잇따른 무력시위 속에서도 청와대가 우리 안보가 튼튼하다고 강조한 것을 문제삼으며 정의용 국가안보실장과 설전을 벌였다.
이 과정에서 나 의원이 ""어거지로 우기지 마시라""고 하자 정 실장 뒤에 앉아 있던 강 수석이 ""아니 답변을 요구해 놓고 우기지 말라가 뭐냐""고 갑자기 끼어들었다. 강 수석은 나 의원을 향해 삿대질을 하고 고함을 치며 ""우기지 말라니가 뭐냐고"", ""내가 증인이야"", ""똑바로 하시라""고 했고 한국당 의원들이 ""이게 뭐하는 거냐""고 항의하면서 국감은 1시간 가량 중단됐다.
이에 강 수석 해임과 문 대통령의 사과를 요구하고 나선 한국당은 강 수석의 국회 예결위 출석도 거부하고 있다.
나 원내대표는 이날 최고위원-중진의원 연석회의에서 ""그저께 여야 원내대표 회동에서도 바른미래당 원내대표와 저는 강 수석이 더 이상 국회에 오는 것은 무의미하다는 말씀을 드렸다""며 ""여당 원내대표가 아직 답이 없다. 강 수석이 국회에 올 이유가 없다는 말을 다시 한번 드린다""고 강조했다.
반면 민주당은 강 수석이 출석한 만큼 예정대로 예결위가 진행돼야 한다는 입장이다.
예결위 민주당 간사인 전해철 의원은 기자들과 만나 ""강 수석이 나왔으니 당연히 예결위는 진행돼야 한다. 달라진 것은 없다""며 ""강 수석 사과도 운영위에서 이미 그 상황이 종료된 것으로 알고 있다""고 말했다.
https://m.news.naver.com/read.nhn?oid=003&aid=0009543309&sid1=100&mode=LSD",0
1341,stock_new2,왜 황교안이여만 하는가...갈팔질팡하는 새끼들은 필독해 ㅋ,"인물보고 뽑는 인물정치에 길들어지지 않았는줄 알았는데
주갤 참 실망스럽네 ㅋㅋ
솔까 지금상태에서 어떤 누구라도 문재인보다 못할까 ㅋㅋㅋ
인물이 중요하지 않다고 본다
문제는 스탠스다
시팩에서 미국이 황교안에대해 주목했다
황교안은 확실히 짱개한테 똥국물 받아먹는 정치인은 확실히 아니다
정치인은 유권자가 만들어가는거야
왜 황교안이여 하는가
지금 유력 후보중에 확실한 반중 스탠스를 취할 인물이 황교안말고 또 누가 있지?ㅋㅋㅋ
일단 반중친미의 가장 기본에 해당되는 조건이 황교안 말고 누가 있냔말이다
다음 정권이 경제를 일으킬려면 반드시 반중친미해야하고 친일해야한다
그래야 니새끼들이 살아 등신들아 ㅋ
정치인은 유권자가 만든다고 본다
반중친미를 내세운 유권자가 황교안을 밀어 올리면
황교안은 반드시 자신의 지지세력 눈치를 보게되어 있어
지금 재앙이가 달창들 눈치를 보듯이 말야 ㅋ
이게 우습게 보이냐? 절대 우습게 볼 문제가 아니야
우리가 보기엔 지능 떨어지고 멍청한 달창들이
오히려 지금 재앙 정권에선 최소한 우리보다 더 영향력이 있다는건 인정해야지 ㅋㅋㅋ
대통령은 우리가 만든다
우리의 의지를 관철시킬 대통령이 필요한거다
근데 다른 놈들처럼 쇼질 잘하며 이중적인 놈이었다면 난 황교안을 지지하지 않았을것이다
황교안은 만능이 아니야 이 무지랭이새끼들아 ㅋㅋㅋ
정책은 유권자가 만드는거야
대통령을 그것을 담을 수만 있으면 된다
너희 모두가 지속적으로 여론을 일으키고 채찍질을 한다면
우리는 역대 헌정사상 가장 유능한 대통령을 가질 수도 있다",2
1342,stock_new2,조선일보가 왜 뜬금없이 박찬주 발언 물어뜯었는지 보니까,"그거네
기자회견에서 우리공화당 홍문종 운운했구만
그럼 그렇지 얘네들이 무슨 인권을 중히 여겨서 삼청교육대 발언 시비 건게 아니고
반탄핵 세력 커질까봐 미리 겐세이 친거구만",14
1343,stock_new2,조국 구속 아직 안한거 실화냐ㄷㄷ,이게 나란가,1
1344,stock_new2,임태훈 문서조작 혐의 ㅋㅋㅋ,하태경이 열일하네..,34
1345,stock_new2,차기대통령 리낙연,천황폐하 만세,2
1346,stock_new2,나경원이 가산점 운운한거는 월권이야..,왜냐면 공천룰 만들때는 최고위원도 아니기 때문에,2
1347,stock_new2,임태훈이 깜빵가겠든데?ㅋㅋㅋㅋ,인생을 착하게 살아야지.. 새끼가 참. ㅋㅋㅋ,9
1348,stock_new2,인간적으로 경멸스럽고 증오스러운 전라남도 마귀 악녀 보지년들.,"지년들은 남자들보고 여성외모 보지말라고 강요하고
여성의 능력도 보지말라고 강요하고
여성의 성격도 보지말라고 강요하고
여성한테는 더치페이같은거 쪼잔하게 요구하지 말라고 강요하고
여성한테는 돈이든 사랑이든 뭐든 다 주기만 하라고 강요하면서
정작 본인들은 남자들 외모 졸라게 따지고 차별하고
남자능력 졸라게 따지고 남자성격 졸라게 따지고
그저 오로지 남자한테는 돈이든 사랑이든 뭐든 무조건 받기만 하는게
여성의 당연한 권리라는 생각으로 살아가는
인간말종 개양아치 날강도 쓰레기 도둑년들이기때문이지. ㄹㅇ
그런 정말로 보지달고 태어난걸 특권으로 여기는
그런 정말로 인간같지도 않고 여자같지도 않고 정말로 돼지 대변만도 못한
전라남도 미친개망나니 미친개양아치 쓰레기 보지년들이기때문에
식당에서 혼자 밥먹는 남성이 보이면 지년도 혼자 식당에서 밥쳐먹었으면서
그 식당에서 혼자 밥먹는 남성보고 짠돌이놈이라고 욕하면서 싸움거는
그런 정말로 미친개망나니 짠순이 쓰레기 정신병자 양아치짓들이나 하고
또한 가정에서 친아버지가 지년한테 잔소리좀 한다고
지년을 애지중지 기르고 지년을 대학교까지 공부시켜준 지년 친아버지를 폭행하거나
아님 지년 친아버지를 경찰서에 허위 거짓 성추행 신고해서
지년 친아버지한테 벌금 3천만원을 받아내거나
아님 지년 친어버리를 억울하게 감옥보내는
그런 정말로 구역질나는 패륜딸년들짓들을 일삼고
또한 남자친구한테는 돈달라고 요구하고
지년이 갖고싶은거 다 사달라고 요구하고
그렇게 남자친구를 들들 볶기나 하고
그렇게 남자친구한테 칼없는 강도짓이나 하다가
남자친구가 지년때문에 너무 힘들어서
지년한테 이별통보를 하면 남자친구를 폭행하거나
아님 친구도 없으면서 친구 남자친구는 지년 친구를 위해서 목숨까지 바쳐서 자살했다는
그런 정말로 말같지도 않은 미친개소리나 해대고
또한 남자친구를 경찰서에 허위 거짓 성추행 신고해서
죄없는 남자친구한테 벌금 3천만원을 받아내거나
아님 죄없는 남자친구를 결국에는 무고하게 감옥보내는
그런 정말로 역겹고 더럽고 치사스럽고 추잡스럽고 구역질나는
미친개망나니 미친개양아치 쓰레기짓들이나 일삼으며 살아가는
그런 정말로 쓰레기만도 못한 인생을 살아가는것이다.
그러므로 그런 쓰레기만도 못한 전라남도 마귀 악녀 보지년들을
싸그리 다 때려죽이던지 굶겨죽이는것만이
대한민국 최고의 정의사회구현이다. ㄹo",1
1349,stock_new2,민주당은 총선기획단에 청년도 있네.,"이런 젊은피가 부러움?
판단은 각자가",12
1350,stock_new2,조중동은 이낙연으로 갈아타네.....jpg,ㅇㅇ,1
1351,stock_new2,"2,3,40대는 자한당 안찍어 토착왜구 틀딱충들아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",는 팩트 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
1352,stock_new2,황교안 정신차려야하는건 사실이야,"대통령 다 된걸로 착각중
더열심해야함
목숨걸고 싸워야함",5
1353,stock_new2,한국당 지지자는 우파보다 ㅂㅅ이 많음.,"이들이 당안팎 보수좌익,수구세력과 상호순환.",0
1354,stock_new2,친박이고 지랄이고 그만 지껄이고....,"그애들 다 버리자니까.....
그 4선이상 늙은애들......
다 버리자는데...... 무슨 친박이 어쩌고 저쩌고야.....
친박이니 친이니 나뉘며 싸워되던게
전부 다 ~ 저 4선이상 꼰데들 책임야..........
개들 다 버리자고...... 친박이니 친이니 타령 그만하고",3
1355,stock_new2,조선일보에서 그럼 황교안 대신 누구 픽하는데?,"이새끼들은 항상 그랬음
그냥 흔들어보면서
자신들 영향력 과시",16
1356,stock_new2,자한당 헛발질과 민좆당 총선기획단,"조국 손절한 민좆당의 페미와 청년에 올인한 총선기획단.
반면에 자한당은 답이 없음.
결국 내년 총선은 안타깝게도 민좆당과 심상정 쌍년당이 이기게 되었다.
병신같은 자한당은 보수의 자격이 없으니 공중분해하고 다시 재창당하라.
페밀리즘과 국익, 반중 어젠다로 가야 승리한다 자한당아. 에구 답답해",1
1357,stock_new2,국민81%가 386운동권주사파 청소해야 ㄷㄷㄷㄷㄷㄷㄷ,,13
1358,stock_new2,유승민 내쫓은 새누리당 vs. 금태섭 총선기획단 꽂은 민주당,이게 위기 대처의 차이다,1
1359,stock_new2,유기준 슬슬 머리 쳐드네,"중앙일보 홍석현이 키워주고 있는 제2의 김무성
개색히 고개쳐드네.
나만이 상록수라는 색히",1
1360,stock_new2,어 ~ 친문들한테 안속아.....,"선거 끝나는 날로
또 지들 버릇 나온다는거 알어.... 몰라서 하는말 아님 ㅋㅋ
쟈들 저런 연기 하루이틀 보는것도 아니고..
중요한건 문재인이 레임덕에 이미 들어갔는거..... 그거 말하는거지 ㅋㅋ",2
1361,stock_new2,586은 자기가 약자라고 생각해?,자기들이 사회적 약자라고 생각함?,1
1362,stock_new2,금태섭 얼굴마담으로 주사파 친문공천 ㅋㅋㅋㅋㅋ,또 속는 조선 개돼지 ㅄ들,4
1363,stock_new2,조선일보가 황교안 개혁하라고 공격하는건 좋은거야 병시나,황교안 너무 정중동이야,2
1364,stock_new2,애초에 그들은 황교안을 대표로,"생각하지않았다
지들이 하기 어려운일 친박쳐내는일을 대신해 줄
사람이 필요했을뿐",1
1365,stock_new2,극단세력한테 끌려 다닐필요가 없어,"개들은 그냥 냅둬도
선거때 아침 일찍 젤 먼저 나와서 찍어 ㅋㅋㅋㅋㅋ
반대로 저쪽당 달창들도 마찬가지지..ㅋㅋ
막말로 저 극단적인애들은...... 그냥 냅둬도 지들 성질에 못이겨 나가서 찍는다 각자 ㅋㅋ",0
1366,stock_new2,나경원 유임시키자는 애들은 황대표 견제하는 애들임..,"지금 최고위원회의 구조가
선출직 최고위원 5명 전원, 의원총회에서 뽑힌 나경원 원내대표 정용기 정책위의장 해서
전부 황대표 견제하는 사람들임..
이런 상태로 총선까지 가자는게 얘네들 생각임..
12월에 원내대표 유기준으로 바뀌면 상황이 바뀜
황대표, 원내대표, 정책위의장, 대표지명직 최고위원(현재 공석)
이렇게 4명에 선출직 최고위원 5명중 1명만 뽑아오면 황대표 힘 제대로 생김..",2
1367,stock_new2,"서훈 국정원장, 워싱턴 극비 방문…韓·美·日 정보기관 회동","서훈 국가정보원장이 지난 주말 미국 워싱턴을 극비리에 방문해 미국·일본 정보기관 관계자들을 만나 한미일 현안에 대해 논의한 것으로 6일 알려졌다.
정부 소식통 등에 따르면 지난 주말 서 원장은 워싱턴에서 미 중앙정보국(CIA), 일본 내각정보조사실 고위 관계자들을 만나 북미 비핵화 협상을 비롯해 한일 군사정보보호협정(지소미아) 등 주요 안보 이슈를 논의한 것으로 알려졌다.
특히 이 자리에서는 이달 23일 종료 예정인 지소미아 문제를 두고 미국 측이 종료 결정 재고를 당부했을 것으로 관측된다.
정보기관 관계자들의 회동이 문재인 대통령과 아베 신조 일본 총리와의 4일 단독 회담 전에 이뤄진 것을 볼 때, 한일 정보 당국간 사전 탐색 차원의 논의가 있었던 것으로도 관측된다.
서훈 원장은 4일 국회 정보위원회 국정감사에서 지소미아 종료와 관련, ""복구 가능성을 배제할 수 없지 않나""라고 말한 것으로 전해졌다.
https://m.news.naver.com/read.nhn?oid=421&aid=0004289493&sid1=100&mode=LSD",1
1368,stock_new2,솔직히 영주권얻은 외국인(외국계 한국인)에게 투표권줘도 된다고 봐,의무는 안지고 권리만 챙기는 한국여자도 투표권이 있는데 ㅋㅋㅋㅋㅋ,1
1369,stock_new2,조중동에서 오죽하면 비판하겠냐? 받아들여,달창과 대깨황이 뭐가 달라,0
1370,stock_new2,김문수가 대단한이유,"홍어존 부천에서
박지원 이기고 내리 3선함
경기도지사 2번",13
1371,stock_new2,문재임 이미 레임덕이라.. 민주당이 문재인 버렷다니까 ㅋㅋ,"자체 여론조사 보며
민주당은 이미 충격받고...... 재앙이 버리기로 결정햇어 ㅋㅋㅋ
금태섭이 민주당 공천기획단장된거보면 모르겟냐 ㅋㅋ
민주당은 이미 재앙이하고...... 달창들 버렷어 ㅋㅋㅋㅋ",13
1372,stock_new2,금태섭이야말로 조국 스타네,조국사태로 제일 뜬 사람!!,0
1373,stock_new2,황교안은 4선5선보다도 더 옛날 사람이야,"생각하는 게 딱 박정희 시대 그 이상도 이하도 아님.
어쩜 이렇게 시대적 감각과 정치감각이 없는 지 참.",1
1374,stock_new2,프로듀스 101도 조작이었다매? ㅋ,"나라전체가 썩었구나.
박근혜 대통령을 모시기엔
나라가 100년쯤 빨랐다.",2
1375,stock_new2,토순이 컨텐츠는 날로날로 발전중이네.,"11월부로 영상 하나하나 고퀄리티화 되어 가면서
자체적 컨텐츠를 선보이는중
뮤비, 뮤지션, 시사 인터뷰까지
다양한 포맷으로 선보일 예정
특히 단독진행 부분이나, 사회자를 보는것에 있어서도
무엇보다 자신감 있게 할거라 본다.
합방을 할때도, 상대방을 유독 띄어주는 부분에 있어서
방송감각이 아주 탁월 하다는거댜.
유머감각, 드립력까지 갖추고 있으니
앞으로 상당부분
또 다른 매력을 선보일것으로 보여진다.",17
1376,stock_new2,황교안 잘한거 없으니 물러나란건데 대깨황 지랄하네,,2
1377,stock_new2,전라남도 여자들은 여자도 아니고 인간의 탈을쓴 마귀들임. ㄹㅇ,고유정. 공지영.,1
1378,stock_new2,유병재 명예훼손으로 누가 고소 안하냐?,"예전에 신나게 떠들었던데 강성태랑 둘이 선택적 좌파 유튜버 투톱이더만
근데 작가라는게 지 아이디어가 없음 ㅋㅋㅋㅋ 한다는게 걍 무표정으로 읊조리고 지 발언에 지가 효과 처넣음
강성태랑 둘이 개돼지들 유튜브 구독으로 빨아먹고 지금은 침묵하던데 ㅋㅋㅋㅋㅋ 박근혜가 고소 불가능함?",1
1379,stock_new2,딱 이야기 하는데... 유승민을 대려와라,"한국당 공천기획 단장으로.....
그리고 유승민 너가 와서....... 김무성 그 새끼 쳐 버려 ㅋㅋ 그 똘만이들도
콜 ~",0
1380,stock_new2,박지원 부인 있냐?,여배우사건 생각나서 물어봄,1
1381,stock_new2,영화 타짜1의 한 장면인데 이거 일반인이였으면 미투 신고 당한다 아니가?,- dc official App,0
1382,stock_new2,CJ ENM 도 조작이냐?????,좌빨새키들은 모든게 다 조작이냐,3
1383,stock_new2,금태섲 그럼 공천 받는거냐?,중용받는 분위기네,0
1384,stock_new2,김태우가 조국보다 유재수가 진짜 정권비리라고했음 ㄷㄷㄷㄷㄷㄷㄷ,,24
1385,stock_new2,고유정이나 장대호같은 전라남도 살인마 쓰레기년놈들을,싹 다 불태워 화형시켜야 한다. ㄹㅇ,2
1386,stock_new2,인간적으로 경멸스럽고 증오스러운 전라남도 마귀 악녀 보지년들.,"지년들은 남자들보고 여성외모 보지말라고 강요하고
여성의 능력도 보지말라고 강요하고
여성의 성격도 보지말라고 강요하고
여성한테는 더치페이같은거 쪼잔하게 요구하지 말라고 강요하고
여성한테는 돈이든 사랑이든 뭐든 다 주기만 하라고 강요하면서
정작 본인들은 남자들 외모 졸라게 따지고 차별하고
남자능력 졸라게 따지고 남자성격 졸라게 따지고
그저 오로지 남자한테는 돈이든 사랑이든 뭐든 무조건 받기만 하는게
여성의 당연한 권리라는 생각으로 살아가는
인간말종 개양아치 날강도 쓰레기 도둑년들이기때문이지. ㄹㅇ
그런 정말로 보지달고 태어난걸 특권으로 여기는
그런 정말로 인간같지도 않고 여자같지도 않고 정말로 돼지 대변만도 못한
전라남도 미친개망나니 미친개양아치 쓰레기 보지년들이기때문에
식당에서 혼자 밥먹는 남성이 보이면 지년도 혼자 식당에서 밥쳐먹었으면서
그 식당에서 혼자 밥먹는 남성보고 짠돌이놈이라고 욕하면서 싸움거는
그런 정말로 미친개망나니 짠순이 쓰레기 정신병자 양아치짓들이나 하고
또한 가정에서 친아버지가 지년한테 잔소리좀 한다고
지년을 애지중지 기르고 지년을 대학교까지 공부시켜준 지년 친아버지를 폭행하거나
아님 지년 친아버지를 경찰서에 허위 거짓 성추행 신고해서
지년 친아버지한테 벌금 3천만원을 받아내거나
아님 지년 친어버리를 억울하게 감옥보내는
그런 정말로 구역질나는 패륜딸년들짓들을 일삼고
또한 남자친구한테는 돈달라고 요구하고
지년이 갖고싶은거 다 사달라고 요구하고
그렇게 남자친구를 들들 볶기나 하고
그렇게 남자친구한테 칼없는 강도짓이나 하다가
남자친구가 지년때문에 너무 힘들어서
지년한테 이별통보를 하면 남자친구를 폭행하거나
아님 친구도 없으면서 친구 남자친구는 지년 친구를 위해서 목숨까지 바쳐서 자살했다는
그런 정말로 말같지도 않은 미친개소리나 해대고
또한 남자친구를 경찰서에 허위 거짓 성추행 신고해서
죄없는 남자친구한테 벌금 3천만원을 받아내거나
아님 죄없는 남자친구를 결국에는 무고하게 감옥보내는
그런 정말로 역겹고 더럽고 치사스럽고 추잡스럽고 구역질나는
미친개망나니 미친개양아치 쓰레기짓들이나 일삼으며 살아가는
그런 정말로 쓰레기만도 못한 인생을 살아가는것이다.
그러므로 그런 쓰레기만도 못한 전라남도 마귀 악녀 보지년들을
싸그리 다 때려죽이던지 굶겨죽이는것만이
대한민국 최고의 정의사회구현이다. ㄹo",1
